"@timestamp","@timestamp","_id",bytes,clientip,"geoip.country_code3",httpversion,request,response,"useragent.device","useragent.name","useragent.os",verb,"useragent.os_name"
"Jun 19, 2020 @ 16:09:32.000","Jun 19, 2020 @ 16:09:32.000",OFbk1HIBxLQmqGLLbDFK,"7,980","194.105.158.14",,"1.1","/wp-includes/css/dist/block-library/style.min.css?ver=5.4.2",200,Other,Firefox,Windows,GET,Windows
"Jun 19, 2020 @ 16:09:32.000","Jun 19, 2020 @ 16:09:32.000",OVbk1HIBxLQmqGLLbDFK,"2,599","107.189.21.118",US,"1.1","/wp-content/themes/amphibious/js/custom.js?ver=1.0",200,Other,Chrome,Windows,GET,Windows
"Jun 19, 2020 @ 16:09:32.000","Jun 19, 2020 @ 16:09:32.000",O1bk1HIBxLQmqGLLbDFK,"4,366","194.105.158.14",,"1.1","/wp-includes/js/jquery/jquery-migrate.min.js?ver=1.4.1",200,Other,Firefox,Windows,GET,Windows
"Jun 19, 2020 @ 16:09:32.000","Jun 19, 2020 @ 16:09:32.000",PFbk1HIBxLQmqGLLbDFK,"15,938","194.105.158.14",,"1.1","/wp-content/themes/amphibious/style.css?ver=5.4.2",200,Other,Firefox,Windows,GET,Windows
"Jun 19, 2020 @ 16:09:32.000","Jun 19, 2020 @ 16:09:32.000",Plbk1HIBxLQmqGLLbDFK,"13,249","194.105.158.14",,"1.1","/wp-content/themes/amphibious/css/fontawesome-all.css?ver=5.4.2",200,Other,Firefox,Windows,GET,Windows
"Jun 19, 2020 @ 16:09:32.000","Jun 19, 2020 @ 16:09:32.000",P1bk1HIBxLQmqGLLbDFK,"34,130","194.105.158.14",,"1.1","/wp-includes/js/jquery/jquery.js?ver=1.12.4-wp",200,Other,Firefox,Windows,GET,Windows
"Jun 19, 2020 @ 16:09:32.000","Jun 19, 2020 @ 16:09:32.000",QVbk1HIBxLQmqGLLbDFK,"1,118","107.189.21.118",US,"1.1","/wp-includes/js/wp-embed.min.js?ver=5.4.2",200,Other,Chrome,Windows,GET,Windows
"Jun 19, 2020 @ 16:09:32.000","Jun 19, 2020 @ 16:09:32.000",Qlbk1HIBxLQmqGLLbDFK,"1,965","194.105.159.81",,"1.1","/wp-content/themes/amphibious/js/hover-intent.js?ver=r7",200,iPhone,"Mobile Safari",iOS,GET,iOS
"Jun 19, 2020 @ 16:09:32.000","Jun 19, 2020 @ 16:09:32.000",RFbk1HIBxLQmqGLLbDFK,"2,599","194.105.159.81",,"1.1","/wp-content/themes/amphibious/js/custom.js?ver=1.0",200,iPhone,"Mobile Safari",iOS,GET,iOS
"Jun 19, 2020 @ 16:09:31.000","Jun 19, 2020 @ 16:09:31.000",KFbk1HIBxLQmqGLLbDFK,"4,778","194.105.159.81",,"1.1","/",200,iPhone,"Mobile Safari",iOS,GET,iOS
"Jun 19, 2020 @ 16:09:31.000","Jun 19, 2020 @ 16:09:31.000",Klbk1HIBxLQmqGLLbDFK,"4,778","194.105.158.14",,"1.1","/",200,Other,Firefox,Windows,GET,Windows
"Jun 19, 2020 @ 16:09:31.000","Jun 19, 2020 @ 16:09:31.000",K1bk1HIBxLQmqGLLbDFK,126,"127.0.0.1",,"1.0","*",200,Other,Other,Debian,OPTIONS,Debian
"Jun 19, 2020 @ 16:09:31.000","Jun 19, 2020 @ 16:09:31.000",LFbk1HIBxLQmqGLLbDFK,"4,365","107.189.21.118",US,"1.1","/wp-includes/js/jquery/jquery-migrate.min.js?ver=1.4.1",200,Other,Chrome,Windows,GET,Windows
"Jun 19, 2020 @ 16:09:31.000","Jun 19, 2020 @ 16:09:31.000",LVbk1HIBxLQmqGLLbDFK,"3,321","107.189.21.118",US,"1.1","/wp-content/themes/amphibious/js/enquire.js?ver=2.1.6",200,Other,Chrome,Windows,GET,Windows
"Jun 19, 2020 @ 16:09:31.000","Jun 19, 2020 @ 16:09:31.000",KVbk1HIBxLQmqGLLbDFK,"4,722","216.180.106.150",US,"1.1","/",200,iPhone,"Mobile Safari",iOS,GET,iOS
"Jun 19, 2020 @ 16:09:30.000","Jun 19, 2020 @ 16:09:30.000",IFbk1HIBxLQmqGLLbDFK,"3,321","107.189.18.121",US,"1.1","/wp-content/themes/amphibious/js/enquire.js?ver=2.1.6",200,Other,Chrome,Linux,GET,Linux
"Jun 19, 2020 @ 16:09:30.000","Jun 19, 2020 @ 16:09:30.000",IVbk1HIBxLQmqGLLbDFK,"5,005","196.18.247.230",US,"1.1","/wp-includes/js/wp-emoji-release.min.js?ver=5.4.2",200,Other,Chrome,"Mac OS X",GET,"Mac OS X"
"Jun 19, 2020 @ 16:09:30.000","Jun 19, 2020 @ 16:09:30.000",Ilbk1HIBxLQmqGLLbDFK,"5,004","107.189.18.121",US,"1.1","/wp-includes/js/wp-emoji-release.min.js?ver=5.4.2",200,Other,Chrome,Linux,GET,Linux
"Jun 19, 2020 @ 16:09:30.000","Jun 19, 2020 @ 16:09:30.000",I1bk1HIBxLQmqGLLbDFK,"7,971","104.144.117.98",CA,"1.1","/2020/06/18/the-one-click-process-to-automate-any-application-from-commit-to-deployment-using-docker/",200,Other,Firefox,Windows,GET,Windows
"Jun 19, 2020 @ 16:09:30.000","Jun 19, 2020 @ 16:09:30.000",JFbk1HIBxLQmqGLLbDFK,126,"127.0.0.1",,"1.0","*",200,Other,Other,Debian,OPTIONS,Debian
"Jun 19, 2020 @ 16:09:30.000","Jun 19, 2020 @ 16:09:30.000",JVbk1HIBxLQmqGLLbDFK,"1,692","107.189.18.121",US,"1.1","/wp-content/themes/amphibious/js/fitvids.js?ver=1.1",200,Other,Chrome,Linux,GET,Linux
"Jun 19, 2020 @ 16:09:30.000","Jun 19, 2020 @ 16:09:30.000",Jlbk1HIBxLQmqGLLbDFK,"1,509","104.144.117.98",CA,"1.1","/wp-includes/js/comment-reply.min.js?ver=5.4.2",200,Other,Firefox,Windows,GET,Windows
"Jun 19, 2020 @ 16:09:30.000","Jun 19, 2020 @ 16:09:30.000",J1bk1HIBxLQmqGLLbDFK,"76,373","107.189.18.121",US,"1.1","/wp-content/themes/amphibious/webfonts/fa-solid-900.woff2",200,Other,Chrome,Linux,GET,Linux
"Jun 19, 2020 @ 16:09:30.000","Jun 19, 2020 @ 16:09:30.000",W1bk1HIBxLQmqGLLbDFK,"76,373","196.18.247.230",US,"1.1","/wp-content/themes/amphibious/webfonts/fa-solid-900.woff2",200,Other,Chrome,"Mac OS X",GET,"Mac OS X"
"Jun 19, 2020 @ 16:09:29.000","Jun 19, 2020 @ 16:09:29.000",GVbk1HIBxLQmqGLLbDFK,"2,599","107.189.18.121",US,"1.1","/wp-content/themes/amphibious/js/custom.js?ver=1.0",200,Other,Chrome,Linux,GET,Linux
"Jun 19, 2020 @ 16:09:29.000","Jun 19, 2020 @ 16:09:29.000",G1bk1HIBxLQmqGLLbDFK,126,"127.0.0.1",,"1.0","*",200,Other,Other,Debian,OPTIONS,Debian
"Jun 19, 2020 @ 16:09:29.000","Jun 19, 2020 @ 16:09:29.000",HFbk1HIBxLQmqGLLbDFK,"8,405","107.189.21.118",US,"1.1","/wp-content/themes/amphibious/css/bootstrap-grid.css?ver=5.4.2",200,Other,Chrome,Windows,GET,Windows
"Jun 19, 2020 @ 16:09:29.000","Jun 19, 2020 @ 16:09:29.000",HVbk1HIBxLQmqGLLbDFK,"1,965","107.189.18.121",US,"1.1","/wp-content/themes/amphibious/js/hover-intent.js?ver=r7",200,Other,Chrome,Linux,GET,Linux
"Jun 19, 2020 @ 16:09:29.000","Jun 19, 2020 @ 16:09:29.000",Hlbk1HIBxLQmqGLLbDFK,"4,833","91.229.105.45",,"1.1","/2020/06/",200,"Samsung SM-G900F","Chrome Mobile",Android,GET,Android
"Jun 19, 2020 @ 16:09:29.000","Jun 19, 2020 @ 16:09:29.000",H1bk1HIBxLQmqGLLbDFK,"13,248","107.189.21.118",US,"1.1","/wp-content/themes/amphibious/css/fontawesome-all.css?ver=5.4.2",200,Other,Chrome,Windows,GET,Windows
"Jun 19, 2020 @ 16:09:29.000","Jun 19, 2020 @ 16:09:29.000",GFbk1HIBxLQmqGLLbDFK,"34,129","107.189.21.118",US,"1.1","/wp-includes/js/jquery/jquery.js?ver=1.12.4-wp",200,Other,Chrome,Windows,GET,Windows
"Jun 19, 2020 @ 16:09:29.000","Jun 19, 2020 @ 16:09:29.000",Glbk1HIBxLQmqGLLbDFK,"2,795","107.189.18.121",US,"1.1","/wp-content/themes/amphibious/js/superfish.js?ver=1.7.10",200,Other,Chrome,Linux,GET,Linux
"Jun 19, 2020 @ 16:09:28.000","Jun 19, 2020 @ 16:09:28.000",FVbk1HIBxLQmqGLLbDFK,126,"127.0.0.1",,"1.0","*",200,Other,Other,Debian,OPTIONS,Debian
"Jun 19, 2020 @ 16:09:28.000","Jun 19, 2020 @ 16:09:28.000",Elbk1HIBxLQmqGLLbDFK,"4,365","107.189.18.121",US,"1.1","/wp-includes/js/jquery/jquery-migrate.min.js?ver=1.4.1",200,Other,Chrome,Linux,GET,Linux
"Jun 19, 2020 @ 16:09:28.000","Jun 19, 2020 @ 16:09:28.000",E1bk1HIBxLQmqGLLbDFK,"1,118","107.189.18.121",US,"1.1","/wp-includes/js/wp-embed.min.js?ver=5.4.2",200,Other,Chrome,Linux,GET,Linux
"Jun 19, 2020 @ 16:09:28.000","Jun 19, 2020 @ 16:09:28.000",FFbk1HIBxLQmqGLLbDFK,"7,979","107.189.21.118",US,"1.1","/wp-includes/css/dist/block-library/style.min.css?ver=5.4.2",200,Other,Chrome,Windows,GET,Windows
"Jun 19, 2020 @ 16:09:28.000","Jun 19, 2020 @ 16:09:28.000",Flbk1HIBxLQmqGLLbDFK,"1,454","75.127.5.217",US,"1.1","/wp-includes/js/comment-reply.min.js?ver=5.4.2",200,Other,Firefox,Windows,GET,Windows
"Jun 19, 2020 @ 16:09:28.000","Jun 19, 2020 @ 16:09:28.000",F1bk1HIBxLQmqGLLbDFK,"4,805","139.180.7.190",US,"1.1","/category/uncategorized/",200,Other,Firefox,Windows,GET,Windows
"Jun 19, 2020 @ 16:09:27.000","Jun 19, 2020 @ 16:09:27.000",C1bk1HIBxLQmqGLLbDFK,432,"144.172.104.223",US,"1.1","/favicon.ico",302,Other,Firefox,"Mac OS X",GET,"Mac OS X"
"Jun 19, 2020 @ 16:09:27.000","Jun 19, 2020 @ 16:09:27.000",DFbk1HIBxLQmqGLLbDFK,"1,510","186.179.20.64",US,"1.1","/wp-includes/js/comment-reply.min.js?ver=5.4.2",200,iPhone,"Mobile Safari",iOS,GET,iOS
"Jun 19, 2020 @ 16:09:27.000","Jun 19, 2020 @ 16:09:27.000",DVbk1HIBxLQmqGLLbDFK,"34,129","107.189.18.121",US,"1.1","/wp-includes/js/jquery/jquery.js?ver=1.12.4-wp",200,Other,Chrome,Linux,GET,Linux
"Jun 19, 2020 @ 16:09:27.000","Jun 19, 2020 @ 16:09:27.000",Dlbk1HIBxLQmqGLLbDFK,"1,249","194.107.125.214",,"1.1","/wp-content/uploads/2020/06/cropped-untitled-2-1-32x32.png",200,Other,Firefox,Windows,GET,Windows
"Jun 19, 2020 @ 16:09:27.000","Jun 19, 2020 @ 16:09:27.000",D1bk1HIBxLQmqGLLbDFK,126,"127.0.0.1",,"1.0","*",200,Other,Other,Debian,OPTIONS,Debian
"Jun 19, 2020 @ 16:09:27.000","Jun 19, 2020 @ 16:09:27.000",EFbk1HIBxLQmqGLLbDFK,"4,778","107.189.21.118",US,"1.1","/",200,Other,Chrome,Windows,GET,Windows
"Jun 19, 2020 @ 16:09:27.000","Jun 19, 2020 @ 16:09:27.000",EVbk1HIBxLQmqGLLbDFK,"7,915","75.127.5.217",US,"1.1","/2020/06/18/the-one-click-process-to-automate-any-application-from-commit-to-deployment-using-docker/",200,Other,Firefox,Windows,GET,Windows
"Jun 19, 2020 @ 16:09:26.000","Jun 19, 2020 @ 16:09:26.000",hVbk1HIBxLQmqGLLaDA1,"1,118","196.18.247.230",US,"1.1","/wp-includes/js/wp-embed.min.js?ver=5.4.2",200,Other,Chrome,"Mac OS X",GET,"Mac OS X"
"Jun 19, 2020 @ 16:09:26.000","Jun 19, 2020 @ 16:09:26.000",hlbk1HIBxLQmqGLLaDA1,"8,404","107.189.18.121",US,"1.1","/wp-content/themes/amphibious/css/bootstrap-grid.css?ver=5.4.2",200,Other,Chrome,Linux,GET,Linux
"Jun 19, 2020 @ 16:09:26.000","Jun 19, 2020 @ 16:09:26.000",h1bk1HIBxLQmqGLLaDA1,"1,249","144.172.85.143",US,"1.1","/wp-content/uploads/2020/06/cropped-untitled-2-1-32x32.png",200,Other,Edge,Windows,GET,Windows
"Jun 19, 2020 @ 16:09:26.000","Jun 19, 2020 @ 16:09:26.000",iFbk1HIBxLQmqGLLaDA1,882,"144.172.104.223",US,"1.1","/comments/feed/",200,Other,Firefox,"Mac OS X",GET,"Mac OS X"
"Jun 19, 2020 @ 16:09:26.000","Jun 19, 2020 @ 16:09:26.000",iVbk1HIBxLQmqGLLaDA1,"7,574","186.179.20.64",US,"1.1","/2020/06/18/celebrity-face-recognition-using-transfer-learning/",200,iPhone,"Mobile Safari",iOS,GET,iOS
"Jun 19, 2020 @ 16:09:26.000","Jun 19, 2020 @ 16:09:26.000",ilbk1HIBxLQmqGLLaDA1,"13,248","107.189.18.121",US,"1.1","/wp-content/themes/amphibious/css/fontawesome-all.css?ver=5.4.2",200,Other,Chrome,Linux,GET,Linux
"Jun 19, 2020 @ 16:09:26.000","Jun 19, 2020 @ 16:09:26.000",i1bk1HIBxLQmqGLLaDA1,126,"127.0.0.1",,"1.0","*",200,Other,Other,Debian,OPTIONS,Debian
"Jun 19, 2020 @ 16:09:26.000","Jun 19, 2020 @ 16:09:26.000",jFbk1HIBxLQmqGLLaDA1,"15,937","107.189.18.121",US,"1.1","/wp-content/themes/amphibious/style.css?ver=5.4.2",200,Other,Chrome,Linux,GET,Linux
"Jun 19, 2020 @ 16:09:26.000","Jun 19, 2020 @ 16:09:26.000",jVbk1HIBxLQmqGLLaDA1,"50,590","186.179.20.64",US,"1.1","/wp-content/uploads/2020/06/0PWRxTJ8SlDZiDVEh-768x432.jpg",200,iPhone,"Mobile Safari",iOS,GET,iOS
"Jun 19, 2020 @ 16:09:25.000","Jun 19, 2020 @ 16:09:25.000",f1bk1HIBxLQmqGLLaDA1,"7,979","107.189.18.121",US,"1.1","/wp-includes/css/dist/block-library/style.min.css?ver=5.4.2",200,Other,Chrome,Linux,GET,Linux
"Jun 19, 2020 @ 16:09:25.000","Jun 19, 2020 @ 16:09:25.000",gFbk1HIBxLQmqGLLaDA1,"2,795","196.18.247.230",US,"1.1","/wp-content/themes/amphibious/js/superfish.js?ver=1.7.10",200,Other,Chrome,"Mac OS X",GET,"Mac OS X"
"Jun 19, 2020 @ 16:09:25.000","Jun 19, 2020 @ 16:09:25.000",glbk1HIBxLQmqGLLaDA1,"2,599","196.18.247.230",US,"1.1","/wp-content/themes/amphibious/js/custom.js?ver=1.0",200,Other,Chrome,"Mac OS X",GET,"Mac OS X"
"Jun 19, 2020 @ 16:09:25.000","Jun 19, 2020 @ 16:09:25.000",g1bk1HIBxLQmqGLLaDA1,"1,693","196.18.247.230",US,"1.1","/wp-content/themes/amphibious/js/fitvids.js?ver=1.1",200,Other,Chrome,"Mac OS X",GET,"Mac OS X"
"Jun 19, 2020 @ 16:09:25.000","Jun 19, 2020 @ 16:09:25.000",hFbk1HIBxLQmqGLLaDA1,126,"127.0.0.1",,"1.0","*",200,Other,Other,Debian,OPTIONS,Debian
"Jun 19, 2020 @ 16:09:24.000","Jun 19, 2020 @ 16:09:24.000",eVbk1HIBxLQmqGLLaDA1,"34,130","196.18.247.230",US,"1.1","/wp-includes/js/jquery/jquery.js?ver=1.12.4-wp",200,Other,Chrome,"Mac OS X",GET,"Mac OS X"
"Jun 19, 2020 @ 16:09:24.000","Jun 19, 2020 @ 16:09:24.000",elbk1HIBxLQmqGLLaDA1,"3,321","196.18.247.230",US,"1.1","/wp-content/themes/amphibious/js/enquire.js?ver=2.1.6",200,Other,Chrome,"Mac OS X",GET,"Mac OS X"
"Jun 19, 2020 @ 16:09:24.000","Jun 19, 2020 @ 16:09:24.000",e1bk1HIBxLQmqGLLaDA1,"4,854","196.17.74.94",US,"1.1","/author/gurpreet/",200,"Samsung SM-G973F","Samsung Internet",Android,GET,Android
"Jun 19, 2020 @ 16:09:24.000","Jun 19, 2020 @ 16:09:24.000",fFbk1HIBxLQmqGLLaDA1,"4,778","107.189.18.121",US,"1.1","/",200,Other,Chrome,Linux,GET,Linux
"Jun 19, 2020 @ 16:09:24.000","Jun 19, 2020 @ 16:09:24.000",fVbk1HIBxLQmqGLLaDA1,126,"127.0.0.1",,"1.0","*",200,Other,Other,Debian,OPTIONS,Debian
"Jun 19, 2020 @ 16:09:24.000","Jun 19, 2020 @ 16:09:24.000",flbk1HIBxLQmqGLLaDA1,"1,964","196.18.247.230",US,"1.1","/wp-content/themes/amphibious/js/hover-intent.js?ver=r7",200,Other,Chrome,"Mac OS X",GET,"Mac OS X"
"Jun 19, 2020 @ 16:09:23.000","Jun 19, 2020 @ 16:09:23.000",c1bk1HIBxLQmqGLLaDA1,"7,979","196.18.247.230",US,"1.1","/wp-includes/css/dist/block-library/style.min.css?ver=5.4.2",200,Other,Chrome,"Mac OS X",GET,"Mac OS X"
"Jun 19, 2020 @ 16:09:23.000","Jun 19, 2020 @ 16:09:23.000",dFbk1HIBxLQmqGLLaDA1,"8,405","196.18.247.230",US,"1.1","/wp-content/themes/amphibious/css/bootstrap-grid.css?ver=5.4.2",200,Other,Chrome,"Mac OS X",GET,"Mac OS X"
"Jun 19, 2020 @ 16:09:23.000","Jun 19, 2020 @ 16:09:23.000",dVbk1HIBxLQmqGLLaDA1,"13,249","196.18.247.230",US,"1.1","/wp-content/themes/amphibious/css/fontawesome-all.css?ver=5.4.2",200,Other,Chrome,"Mac OS X",GET,"Mac OS X"
"Jun 19, 2020 @ 16:09:23.000","Jun 19, 2020 @ 16:09:23.000",dlbk1HIBxLQmqGLLaDA1,"15,938","196.18.247.230",US,"1.1","/wp-content/themes/amphibious/style.css?ver=5.4.2",200,Other,Chrome,"Mac OS X",GET,"Mac OS X"
"Jun 19, 2020 @ 16:09:23.000","Jun 19, 2020 @ 16:09:23.000",d1bk1HIBxLQmqGLLaDA1,"4,365","196.18.247.230",US,"1.1","/wp-includes/js/jquery/jquery-migrate.min.js?ver=1.4.1",200,Other,Chrome,"Mac OS X",GET,"Mac OS X"
"Jun 19, 2020 @ 16:09:23.000","Jun 19, 2020 @ 16:09:23.000",eFbk1HIBxLQmqGLLaDA1,126,"127.0.0.1",,"1.0","*",200,Other,Other,Debian,OPTIONS,Debian
"Jun 19, 2020 @ 16:09:22.000","Jun 19, 2020 @ 16:09:22.000",cFbk1HIBxLQmqGLLaDA1,"1,249","144.172.105.63",US,"1.1","/wp-content/uploads/2020/06/cropped-untitled-2-1-32x32.png",200,Other,Chrome,Windows,GET,Windows
"Jun 19, 2020 @ 16:09:22.000","Jun 19, 2020 @ 16:09:22.000",cVbk1HIBxLQmqGLLaDA1,126,"127.0.0.1",,"1.0","*",200,Other,Other,Debian,OPTIONS,Debian
"Jun 19, 2020 @ 16:09:22.000","Jun 19, 2020 @ 16:09:22.000",clbk1HIBxLQmqGLLaDA1,"1,248","104.194.136.244",US,"1.1","/wp-content/uploads/2020/06/cropped-untitled-2-1-32x32.png",200,Other,Firefox,Windows,GET,Windows
"Jun 19, 2020 @ 16:09:21.000","Jun 19, 2020 @ 16:09:21.000",bVbk1HIBxLQmqGLLaDA0,"1,248","104.194.152.149",US,"1.1","/wp-content/uploads/2020/06/cropped-untitled-2-1-32x32.png",200,iPhone,"Mobile Safari",iOS,GET,iOS
"Jun 19, 2020 @ 16:09:21.000","Jun 19, 2020 @ 16:09:21.000",blbk1HIBxLQmqGLLaDA0,"4,854","194.105.159.195",,"1.1","/author/gurpreet/",200,"Generic Smartphone","Chrome Mobile",Android,GET,Android
"Jun 19, 2020 @ 16:09:21.000","Jun 19, 2020 @ 16:09:21.000",b1bk1HIBxLQmqGLLaDA1,126,"127.0.0.1",,"1.0","*",200,Other,Other,Debian,OPTIONS,Debian
"Jun 19, 2020 @ 16:09:20.000","Jun 19, 2020 @ 16:09:20.000",aFbk1HIBxLQmqGLLaDA0,432,"107.167.87.80",US,"1.1","/favicon.ico",302,iPhone,"Mobile Safari",iOS,GET,iOS
"Jun 19, 2020 @ 16:09:20.000","Jun 19, 2020 @ 16:09:20.000",aVbk1HIBxLQmqGLLaDA0,"1,510","193.109.221.8",,"1.1","/wp-includes/js/comment-reply.min.js?ver=5.4.2",200,Other,Chrome,"Mac OS X",GET,"Mac OS X"
"Jun 19, 2020 @ 16:09:20.000","Jun 19, 2020 @ 16:09:20.000",albk1HIBxLQmqGLLaDA0,"1,249","148.163.78.161",US,"1.1","/wp-content/uploads/2020/06/cropped-untitled-2-1-32x32.png",200,Other,Chrome,Windows,GET,Windows
"Jun 19, 2020 @ 16:09:20.000","Jun 19, 2020 @ 16:09:20.000",a1bk1HIBxLQmqGLLaDA0,"4,861","148.163.78.164",US,"1.1","/category/uncategorized/",200,Other,Chrome,Linux,GET,Linux
"Jun 19, 2020 @ 16:09:20.000","Jun 19, 2020 @ 16:09:20.000",bFbk1HIBxLQmqGLLaDA0,"76,374","104.194.152.149",US,"1.1","/wp-content/themes/amphibious/webfonts/fa-solid-900.woff2",200,iPhone,"Mobile Safari",iOS,GET,iOS
"Jun 19, 2020 @ 16:09:19.000","Jun 19, 2020 @ 16:09:19.000",X1bk1HIBxLQmqGLLaDA0,"7,971","193.109.221.8",,"1.1","/2020/06/18/the-one-click-process-to-automate-any-application-from-commit-to-deployment-using-docker/",200,Other,Chrome,"Mac OS X",GET,"Mac OS X"
"Jun 19, 2020 @ 16:09:19.000","Jun 19, 2020 @ 16:09:19.000",YFbk1HIBxLQmqGLLaDA0,"4,854","64.187.236.215",US,"1.1","/author/gurpreet/",200,Other,Chrome,Windows,GET,Windows
"Jun 19, 2020 @ 16:09:19.000","Jun 19, 2020 @ 16:09:19.000",YVbk1HIBxLQmqGLLaDA0,"5,473","107.167.87.80",US,"1.1","/feed/",200,iPhone,"Mobile Safari",iOS,GET,iOS
"Jun 19, 2020 @ 16:09:19.000","Jun 19, 2020 @ 16:09:19.000",Ylbk1HIBxLQmqGLLaDA0,"1,249","23.250.74.77",CA,"1.1","/wp-content/uploads/2020/06/cropped-untitled-2-1-32x32.png",200,Other,Chrome,Linux,GET,Linux
"Jun 19, 2020 @ 16:09:19.000","Jun 19, 2020 @ 16:09:19.000",Y1bk1HIBxLQmqGLLaDA0,"76,373","194.107.125.214",,"1.1","/wp-content/themes/amphibious/webfonts/fa-solid-900.woff2",200,Other,Firefox,Windows,GET,Windows
"Jun 19, 2020 @ 16:09:19.000","Jun 19, 2020 @ 16:09:19.000",ZFbk1HIBxLQmqGLLaDA0,"76,373","104.194.136.244",US,"1.1","/wp-content/themes/amphibious/webfonts/fa-solid-900.woff2",200,Other,Firefox,Windows,GET,Windows
"Jun 19, 2020 @ 16:09:19.000","Jun 19, 2020 @ 16:09:19.000",ZVbk1HIBxLQmqGLLaDA0,126,"127.0.0.1",,"1.0","*",200,Other,Other,Debian,OPTIONS,Debian
"Jun 19, 2020 @ 16:09:19.000","Jun 19, 2020 @ 16:09:19.000",Zlbk1HIBxLQmqGLLaDA0,"4,778","196.18.247.230",US,"1.1","/",200,Other,Chrome,"Mac OS X",GET,"Mac OS X"
"Jun 19, 2020 @ 16:09:19.000","Jun 19, 2020 @ 16:09:19.000",Z1bk1HIBxLQmqGLLaDA0,432,"172.86.105.61",US,"1.1","/favicon.ico",302,Other,Firefox,Windows,GET,Windows
"Jun 19, 2020 @ 16:09:18.000","Jun 19, 2020 @ 16:09:18.000",UVbk1HIBxLQmqGLLaDA0,"3,321","194.107.125.214",,"1.1","/wp-content/themes/amphibious/js/enquire.js?ver=2.1.6",200,Other,Firefox,Windows,GET,Windows
"Jun 19, 2020 @ 16:09:18.000","Jun 19, 2020 @ 16:09:18.000",Ulbk1HIBxLQmqGLLaDA0,"1,692","194.107.125.214",,"1.1","/wp-content/themes/amphibious/js/fitvids.js?ver=1.1",200,Other,Firefox,Windows,GET,Windows
"Jun 19, 2020 @ 16:09:18.000","Jun 19, 2020 @ 16:09:18.000",U1bk1HIBxLQmqGLLaDA0,"3,322","107.189.23.187",US,"1.1","/wp-content/themes/amphibious/js/enquire.js?ver=2.1.6",200,iPhone,"Chrome Mobile iOS",iOS,GET,iOS
"Jun 19, 2020 @ 16:09:18.000","Jun 19, 2020 @ 16:09:18.000",VFbk1HIBxLQmqGLLaDA0,"1,964","194.107.125.214",,"1.1","/wp-content/themes/amphibious/js/hover-intent.js?ver=r7",200,Other,Firefox,Windows,GET,Windows
"Jun 19, 2020 @ 16:09:18.000","Jun 19, 2020 @ 16:09:18.000",Vlbk1HIBxLQmqGLLaDA0,"2,600","194.107.125.214",,"1.1","/wp-content/themes/amphibious/js/custom.js?ver=1.0",200,Other,Firefox,Windows,GET,Windows
"Jun 19, 2020 @ 16:09:18.000","Jun 19, 2020 @ 16:09:18.000",V1bk1HIBxLQmqGLLaDA0,"1,118","194.107.125.214",,"1.1","/wp-includes/js/wp-embed.min.js?ver=5.4.2",200,Other,Firefox,Windows,GET,Windows
"Jun 19, 2020 @ 16:09:18.000","Jun 19, 2020 @ 16:09:18.000",WFbk1HIBxLQmqGLLaDA0,"2,796","194.107.125.214",,"1.1","/wp-content/themes/amphibious/js/superfish.js?ver=1.7.10",200,Other,Firefox,Windows,GET,Windows
"Jun 19, 2020 @ 16:09:18.000","Jun 19, 2020 @ 16:09:18.000",WVbk1HIBxLQmqGLLaDA0,"1,510","104.194.132.121",US,"1.1","/wp-includes/js/comment-reply.min.js?ver=5.4.2",200,Other,Chrome,Windows,GET,Windows
"Jun 19, 2020 @ 16:09:18.000","Jun 19, 2020 @ 16:09:18.000",Wlbk1HIBxLQmqGLLaDA0,"1,248","107.189.23.187",US,"1.1","/wp-content/uploads/2020/06/cropped-untitled-2-1-32x32.png",200,iPhone,"Chrome Mobile iOS",iOS,GET,iOS
"Jun 19, 2020 @ 16:09:18.000","Jun 19, 2020 @ 16:09:18.000",W1bk1HIBxLQmqGLLaDA0,126,"127.0.0.1",,"1.0","*",200,Other,Other,Debian,OPTIONS,Debian
"Jun 19, 2020 @ 16:09:18.000","Jun 19, 2020 @ 16:09:18.000",XFbk1HIBxLQmqGLLaDA0,"5,004","194.107.125.214",,"1.1","/wp-includes/js/wp-emoji-release.min.js?ver=5.4.2",200,Other,Firefox,Windows,GET,Windows
"Jun 19, 2020 @ 16:09:18.000","Jun 19, 2020 @ 16:09:18.000",XVbk1HIBxLQmqGLLaDA0,"1,248","107.167.87.80",US,"1.1","/wp-content/uploads/2020/06/cropped-untitled-2-1-32x32.png",200,Other,Chrome,Windows,GET,Windows
"Jun 19, 2020 @ 16:09:18.000","Jun 19, 2020 @ 16:09:18.000",Xlbk1HIBxLQmqGLLaDA0,"5,474","172.86.105.61",US,"1.1","/feed/",200,Other,Firefox,Windows,GET,Windows
"Jun 19, 2020 @ 16:09:17.000","Jun 19, 2020 @ 16:09:17.000",Q1bk1HIBxLQmqGLLaDA0,"1,249","104.194.136.146",US,"1.1","/wp-content/uploads/2020/06/cropped-untitled-2-1-32x32.png",200,Other,Chrome,"Mac OS X",GET,"Mac OS X"
"Jun 19, 2020 @ 16:09:17.000","Jun 19, 2020 @ 16:09:17.000",RFbk1HIBxLQmqGLLaDA0,"34,129","194.107.125.214",,"1.1","/wp-includes/js/jquery/jquery.js?ver=1.12.4-wp",200,Other,Firefox,Windows,GET,Windows
